time_us,unwrapped_phase_rad,control_deviation_v
1.625,0.038141318309070305,-0.01248877816184473
1.6666666666666667,0.03452070956929504,-0.012489366397499084
1.7083333333333335,0.031252323825481015,-0.01249000519367279
1.75,0.028299966894871048,-0.012490666058771306
1.7916666666666667,0.025631581177296497,-0.012491328366106924
1.8333333333333333,0.023218690182883722,-0.012491977533157726
1.875,0.021035931433094818,-0.012492603578380857
1.9166666666666667,0.019060662066651107,-0.012493199987979582
1.9583333333333333,0.017272624283624777,-0.012493762833347855
2.0,0.015653660125143437,-0.01249429008887248
2.0416666666666665,0.014187467047875851,-0.012494781108345605
2.0833333333333335,0.012859387360779295,-0.012495236225937213
2.125,0.011656225898809991,-0.01249565645431562
2.1666666666666665,0.010566091364369312,-0.012496043258074562
2.2083333333333335,0.009578257616982055,-0.012496398385208642
2.25,0.008683041873767061,-0.012496723743094528
2.2916666666666665,0.007871697330197658,-0.01249702130841325
2.333333333333333,0.007136318149332632,-0.012497293062814278
2.375,0.0064697551200132986,-0.012497540947987225
2.4166666666666665,0.005865540568116612,-0.01249776683526864
2.458333333333333,0.005317821333964579,-0.01249797250605129
2.5,0.004821298814652042,-0.012498159640148125
2.541666666666667,0.004371175221284107,-0.01249832980994734
2.5833333333333335,0.003963105324956306,-0.012498484478722397
2.625,0.003593153067310728,-0.012498625001865628
2.666666666666667,0.003257752496045929,-0.012498752630124258
2.7083333333333335,0.002953672556287701,-0.012498868514154132
2.75,0.0026779853279631505,-0.012498973709886466
2.7916666666666665,0.002428037349403389,-0.01249906918433929
2.8333333333333335,0.002201423710028627,-0.012499155821608326
2.875,0.0019959646314843815,-0.012499234428849286
2.9166666666666665,0.0018096842880742647,-0.012499305742121618
2.9583333333333335,0.001640791644618722,-0.012499370432006766
3.0,0.0014876631136533924,-0.012499429108945711
3.0416666666666665,0.0013488268547112714,-0.012499482328263815
3.083333333333333,0.001222948556765746,-0.012499530594867891
3.125,0.001108818561101288,-0.012499574367612254
3.1666666666666665,0.0010053401962368813,-0.01249961406333891
3.208333333333333,0.0009115192092970514,-0.012499650060602786
3.25,0.0008264541896121358,-0.012499682703096388
3.291666666666667,0.0007493278905136291,-0.012499712302790731
3.3333333333333335,0.0006793993644106933,-0.012499739142810247
3.375,0.0006159968344230382,-0.012499763480060105
3.416666666666667,0.0005585112332052722,-0.012499785547623977
3.4583333333333335,0.0005063903462225183,-0.012499805556949885
3.5,0.00045913350270809783,-0.012499823699841137
3.5416666666666665,0.0004162867629190492,-0.012499840150268225
3.5833333333333335,0.00037743855516647606,-0.012499855066016875
3.625,0.0003422157204906462,-0.01249986859018616
3.6666666666666665,0.0003102799268198675,-0.012499880852549829
3.7083333333333335,0.0002813244180417951,-0.012499891970792813
3.75,0.0002550710666657241,-0.012499902051634086
3.7916666666666665,0.0002312677016916842,-0.012499911191845979
3.8333333333333335,0.00020968568596568815,-0.012499919479179373
3.875,0.0001901177197087267,-0.012499926993203308
3.9166666666666665,0.00017237584909091108,-0.012499933806066763
3.9583333333333335,0.00015628966069852757,-0.012499939983189807
4.0,0.00014170464453377996,-0.012499945583890532
4.041666666666666,0.000128480709810197,-0.012499950661953762
4.083333333333333,0.00011649083927683934,-0.012499955266146846
4.125,0.00010561986913859567,-0.01249995944068746
4.166666666666667,9.57633828479465e-05,-0.012499963225667866
4.208333333333333,8.68267081380325e-05,-0.012499966657439656
4.25,7.872400766040233e-05,-0.012499969768962638
4.291666666666666,7.137745449004029e-05,-0.012499972590121236
4.333333333333333,6.471648457700985e-05,-0.012499975148011365
4.375,5.8677118963013086e-05,-0.01249997746720058
4.416666666666667,5.320134925068665e-05,-0.012499979569963975
4.458333333333334,4.8236580423355324e-05,-0.012499981476498055
4.5,4.37351256623586e-05,-0.012499983205114694
4.541666666666667,3.9653748309054215e-05,-0.012499984772416962
4.583333333333333,3.595324657207355e-05,-0.012499986193458596
4.625,3.25980769901868e-05,-0.012499987481888547
4.666666666666666,2.955601303450406e-05,-0.012499988650082089
4.708333333333334,2.6797835570024908e-05,-0.012499989709259638
4.75,2.4297052203858804e-05,-0.012499990669594549
4.791666666666667,2.2029642824217266e-05,-0.012499991540310812
4.833333333333333,1.9973828885799794e-05,-0.01249999232977163
4.875,1.8109864225623884e-05,-0.012499993045559767
4.916666666666666,1.6419845400350574e-05,-0.01249999369455036
4.958333333333333,1.4887539722618914e-05,-0.012499994282976976
5.0,1.3498229345598745e-05,-0.012499994816491446
5.041666666666667,1.2238569897293772e-05,-0.012499995300218187
5.083333333333334,1.1096462307347288e-05,-0.012499995738803399
5.125,1.0060936595113201e-05,-0.0124999961364597
5.166666666666667,9.122046502385572e-06,-0.012499996497006586
5.208333333333333,8.270773959373479e-06,-0.01249999682390712
5.25,7.498942465766767e-06,-0.01249999712030119
5.291666666666666,6.799138555058093e-06,-0.012499997389035667
5.333333333333334,6.1646405881687905e-06,-0.012499997632691754
5.375,5.589354191648521e-06,-0.012499997853609772
5.416666666666667,5.067753721221813e-06,-0.012499998053911644
5.458333333333333,4.594829187631877e-06,-0.01249999823552128
5.5,4.1660381354668985e-06,-0.012499998400183041
5.541666666666666,3.7772620129494783e-06,-0.01249999854947851
5.583333333333333,3.424766613024932e-06,-0.012499998684841676
5.625,3.1051662059411456e-06,-0.012499998807572707
5.666666666666667,2.8153910196504484e-06,-0.01249999891885043
5.708333333333333,2.5526577541734596e-06,-0.012499999019743684
5.75,2.3144428480947887e-06,-0.012499999111221542
5.791666666666667,2.098458239563339e-06,-0.012499999194162654
5.833333333333333,1.902629389538557e-06,-0.012499999269363675
5.875,1.7250753557296328e-06,-0.012499999337546908
5.916666666666667,1.5640907258251957e-06,-0.01249999939936726
5.958333333333334,1.4181292374293442e-06,-0.012499999455418513
6.0,1.285788925664555e-06,-0.012499999506239047
6.041666666666667,1.1657986576651957e-06,-0.01249999955231699
6.083333333333333,1.0570059230663453e-06,-0.012499999594094924
6.125,9.583657640810372e-07,-0.012499999631974125
6.166666666666666,8.689307389730949e-07,-0.012499999666318425
6.208333333333334,7.878418213924654e-07,-0.012499999697457704
6.25,7.143201497528118e-07,-0.012499999725691057
6.291666666666667,6.476595459381507e-07,-0.01249999975128966
6.333333333333333,5.872197327838613e-07,-0.012499999774499395
6.375,5.324201839407294e-07,-0.01249999979554319
6.416666666666666,4.827345479463396e-07,-0.012499999814623174
6.458333333333333,4.376855926579992e-07,-0.012499999831922601
6.5,3.9684062153044763e-07,-0.012499999847607643
6.541666666666667,3.59807317218408e-07,-0.012499999861828953
6.583333333333334,3.2622997370168605e-07,-0.01249999987472312
6.625,2.9578607951830094e-07,-0.012499999886414004
6.666666666666667,2.681832200757128e-07,-0.012499999897013886
6.708333333333333,2.4315626906412646e-07,-0.012499999906624586
6.75,2.2046484177140613e-07,-0.012499999915338409
6.791666666666666,1.9989098642980707e-07,-0.012499999923239058
6.833333333333334,1.8123709033535107e-07,-0.012499999930402414
6.875,1.643239823101439e-07,-0.012499999936897285
6.916666666666667,1.489892114125979e-07,-0.012499999942786054
6.958333333333333,1.350854866299933e-07,-0.01249999994812528
7.0,1.224792622323001e-07,-0.012499999952966249
7.041666666666666,1.1104945502049546e-07,-0.012499999957355453
7.083333333333333,1.0068628142345659e-07,-0.012499999961335054
7.125,9.12902027305762e-08,-0.012499999964943281
7.166666666666667,8.277096941178286e-08,-0.012499999968214782
7.208333333333334,7.504675397784766e-08,-0.01249999997118099
7.25,6.80433649979939e-08,-0.01249999997387039
7.291666666666667,6.169353461427107e-08,-0.012499999976308816
7.333333333333333,5.5936272613799076e-08,-0.012499999978519681
7.375,5.071628028652242e-08,-0.012499999980524232
7.416666666666667,4.598341946104867e-08,-0.012499999982341718
7.458333333333334,4.169223088990037e-08,-0.012499999983989596
7.5,3.780149748777717e-08,-0.012499999985483692
7.541666666666667,3.4273848648069816e-08,-0.012499999986838359
7.583333333333333,3.107540125224517e-08,-0.012499999988066605
7.625,2.817543409694423e-08,-0.012499999989180234
7.666666666666667,2.554609290772447e-08,-0.012499999990189938
7.708333333333334,2.3162122719799783e-08,-0.012499999991105416
7.75,2.1000625460843025e-08,-0.012499999991935464
7.791666666666667,1.9040839849271407e-08,-0.012499999992688048
7.833333333333333,1.7263942053702408e-08,-0.012499999993370406
7.875,1.5652864948645373e-08,-0.012499999993989082
7.916666666666667,1.4192134134560774e-08,-0.012499999994550023
7.958333333333333,1.2867719223486063e-08,-0.012499999995058617
8.0,1.166689916898278e-08,-0.012499999995519748
8.041666666666666,1.0578140086092702e-08,-0.012499999995937844
8.083333333333332,9.590984395568825e-09,-0.012499999996316928
8.125,8.69595040420279e-09,-0.01249999999666063
8.166666666666666,7.88444132204802e-09,-0.01249999999697226
8.208333333333334,7.148662550804374e-09,-0.012499999997254811
8.25,6.481546854786302e-09,-0.012499999997510992
8.291666666666668,5.876686637318329e-09,-0.012499999997743268
8.333333333333334,5.328272212334895e-09,-0.012499999997953867
8.375,4.831036015673362e-09,-0.012499999998144813
8.416666666666666,4.380202034415248e-09,-0.012499999998317938
8.458333333333334,3.971440121208758e-09,-0.012499999998474906
8.5,3.6008240278384562e-09,-0.012499999998617228
8.541666666666666,3.2647939351981847e-09,-0.012499999998746266
8.583333333333332,2.9601223139330557e-09,-0.012499999998863262
8.625,2.683882782683611e-09,-0.01249999999896934
8.666666666666666,2.4334220194432987e-09,-0.012499999999065523
8.708333333333332,2.20633433745121e-09,-0.01249999999915273
8.75,2.000438481530864e-09,-0.012499999999231797
8.791666666666668,1.8137569224307981e-09,-0.012499999999303487
8.833333333333334,1.6444965389439403e-09,-0.012499999999368487
8.875,1.4910315759841808e-09,-0.012499999999427422
8.916666666666668,1.3518879904417247e-09,-0.012499999999480855
8.958333333333334,1.2257293513506795e-09,-0.0124999999995293
9.0,1.1113438502796669e-09,-0.012499999999573227
9.041666666666666,1.0076328105235177e-09,-0.012499999999613055
9.083333333333334,9.136001399845384e-10,-0.012499999999649165
9.125,8.28342616721045e-10,-0.012499999999681903
9.166666666666666,7.510413402300742e-10,-0.012499999999711589
9.208333333333332,6.80953904375059e-10,-0.012499999999738502
9.25,6.174070699138667e-10,-0.012499999999762904
9.291666666666666,5.597904917387098e-10,-0.01249999999978503
9.333333333333332,5.075506681606612e-10,-0.01249999999980509
9.375,4.601858893948929e-10,-0.012499999999823283
9.416666666666668,4.172411305347623e-10,-0.012499999999839771
9.458333333333334,3.783040547489236e-10,-0.012499999999854725
9.5,3.430005723892293e-10,-0.012499999999868281
9.541666666666668,3.109916768551102e-10,-0.01249999999988057
9.583333333333334,2.8196983636874506e-10,-0.012499999999891718
9.625,2.5565632943980177e-10,-0.01249999999990182
9.666666666666666,2.317984137967244e-10,-0.012499999999910983
9.708333333333334,2.1016699491838153e-10,-0.01249999999991929
9.75,1.9055418354341214e-10,-0.012499999999926818
9.791666666666666,1.7277168584683977e-10,-0.01249999999993365
9.833333333333332,1.566485829940234e-10,-0.01249999999993984
9.875,1.4203010989533027e-10,-0.012499999999945454
9.916666666666666,1.2877587884929653e-10,-0.012499999999950544
9.958333333333332,1.1675854727499768e-10,-0.012499999999955158
10.0,1.058626519778727e-10,-0.012499999999959342
10.041666666666668,9.59836099490019e-11,-0.012499999999963136
10.083333333333334,8.70264416086286e-11,-0.012499999999966576
10.125,7.890516018349558e-11,-0.012499999999969697
10.166666666666668,7.154177250612292e-11,-0.012499999999972524
10.208333333333334,6.486550185869078e-11,-0.012499999999975087
10.25,5.881223286152704e-11,-0.012499999999977408
10.291666666666666,5.332395636159504e-11,-0.012499999999979512
10.333333333333334,4.8347881254073855e-11,-0.012499999999981425
10.375,4.3836156926602143e-11,-0.01249999999998316
10.416666666666666,3.974542917006829e-11,-0.012499999999984732
10.458333333333332,3.60364516005518e-11,-0.012499999999986158
10.5,3.267353054781097e-11,-0.012499999999987448
10.541666666666666,2.962441403298044e-11,-0.012499999999988621
10.583333333333332,2.6859847679361337e-11,-0.012499999999989683
10.625,2.435329715666512e-11,-0.012499999999990647
10.666666666666668,2.2080559602954963e-11,-0.01249999999999152
10.708333333333334,2.0019985669250673e-11,-0.012499999999992309
10.75,1.815170236341146e-11,-0.012499999999993025
10.791666666666668,1.6457779583589627e-11,-0.012499999999993678
10.833333333333334,1.4921952562474416e-11,-0.012499999999994267
10.875,1.3529455333838314e-11,-0.012499999999994802
10.916666666666666,1.2266909710234586e-11,-0.01249999999999528
10.958333333333334,1.112226977184605e-11,-0.012499999999995723
11.0,1.0084377777275222e-11,-0.01249999999999612
11.041666666666666,9.14335274160294e-12,-0.012499999999996484
11.083333333333332,8.290146347178506e-12,-0.012499999999996812
11.125,7.516542943619697e-12,-0.012499999999997109
11.166666666666666,6.815159547812755e-12,-0.012499999999997378
11.208333333333334,6.179223799307465e-12,-0.012499999999997622
11.25,5.602684982619621e-12,-0.012499999999997844
11.291666666666668,5.079880960323635e-12,-0.012499999999998044
11.333333333333334,4.6058712399599244e-12,-0.012499999999998228
11.375,4.176103907127526e-12,-0.012499999999998394
11.416666666666666,3.786360114332865e-12,-0.012499999999998547
11.458333333333334,3.4329761255946778e-12,-0.012499999999998677
11.5,3.11267678299032e-12,-0.0124999999999988
11.541666666666666,2.822242439748379e-12,-0.012499999999998911
11.583333333333334,2.558897538307292e-12,-0.012499999999999014
11.625,2.3201995880128834e-12,-0.012499999999999106
11.666666666666666,2.103761609362209e-12,-0.012499999999999187
11.708333333333332,1.9074741786084815e-12,-0.012499999999999262
11.75,1.7295054277610689e-12,-0.01249999999999933
11.791666666666666,1.5681900222830336e-12,-0.012499999999999392
11.833333333333334,1.4219181387886692e-12,-0.01249999999999945
11.875,1.2893019984971943e-12,-0.012499999999999498
11.916666666666668,1.1690648449302898e-12,-0.012499999999999544
11.958333333333334,1.0600409439120995e-12,-0.012499999999999588
12.0,9.611755835692293e-13,-0.012499999999999624
12.041666666666666,8.715250743307479e-13,-0.01249999999999966
12.083333333333334,7.903122600794177e-13,-0.012499999999999692
12.125,7.166489623955385e-13,-0.012499999999999721
12.166666666666666,6.498135363131041e-13,-0.012499999999999747
12.208333333333334,5.892508703198018e-13,-0.012499999999999772
12.25,5.343503417520878e-13,-0.01249999999999979
12.291666666666666,4.845568390976496e-13,-0.01249999999999981
12.333333333333332,4.3942627314663696e-13,-0.012499999999999827
12.375,3.984590435379687e-13,-0.012499999999999841
12.416666666666668,3.613220833642572e-13,-0.012499999999999855
12.458333333333334,3.2768232571811495e-13,-0.012499999999999869
12.5,2.972067036921544e-13,-0.01249999999999988
12.541666666666668,2.69562150378988e-13,-0.01249999999999989
12.583333333333334,2.4447111002245947e-13,-0.0124999999999999
12.625,2.2171153801764376e-13,-0.012499999999999912
12.666666666666666,2.0106138975961585e-13,-0.01249999999999992
12.708333333333334,1.822986206434507e-13,-0.012499999999999926
12.75,1.653122083666858e-13,-0.012499999999999935
12.791666666666666,1.4988010832439613e-13,-0.01249999999999994
12.833333333333332,1.3589129821411916e-13,-0.012499999999999949
12.875,1.2312373343092986e-13,-0.012499999999999952
12.916666666666666,1.1157741397482823e-13,-0.012499999999999956
12.958333333333332,1.0114131754335176e-13,-0.012499999999999963
13.0,9.164891068280667e-14,-0.012499999999999964
13.041666666666668,8.304468224196171e-14,-0.012499999999999964
13.083333333333334,7.538414337204813e-14,-0.01249999999999997
13.125,6.833422716567839e-14,-0.012499999999999971
13.166666666666668,6.195044477408373e-14,-0.012499999999999971
13.208333333333334,5.623279619726418e-14,-0.012499999999999971
13.25,5.10702591327572e-14,-0.012499999999999971
13.291666666666666,4.6407322429331543e-14,-0.012499999999999976
13.333333333333334,4.213296378452469e-14,-0.01249999999999998
13.375,3.8191672047105385e-14,-0.012499999999999982
13.416666666666666,3.4638958368304884e-14,-0.012499999999999982
13.458333333333332,3.141931159689193e-14,-0.012499999999999985
13.5,2.853273173286652e-14,-0.012499999999999989
13.541666666666666,2.5868196473766147e-14,-0.012499999999999989
13.583333333333332,2.348121697082206e-14,-0.012499999999999985
13.625,2.1371793224034263e-14,-0.012499999999999989
13.666666666666668,1.942890293094024e-14,-0.012499999999999985
13.708333333333334,1.7708057242771247e-14,-0.012499999999999985
13.75,1.6153745008296028e-14,-0.01249999999999999
13.791666666666668,1.4654943925052066e-14,-0.01249999999999999
13.833333333333334,1.3322676295501878e-14,-0.01249999999999999
13.875,1.2156942119645464e-14,-0.012499999999999994
13.916666666666666,1.099120794378905e-14,-0.012499999999999994
13.958333333333334,9.992007221626409e-15,-0.012499999999999994
14.0,9.103828801926284e-15,-0.012499999999999994
14.041666666666666,8.271161533457416e-15,-0.012499999999999994
14.083333333333332,7.549516567451064e-15,-0.012499999999999994
14.125,6.8833827526759706e-15,-0.012499999999999995
14.166666666666666,6.2727600891321345e-15,-0.012499999999999994
14.208333333333332,5.717648576819556e-15,-0.012499999999999994
14.25,5.2735593669694936e-15,-0.012499999999999994
14.291666666666668,4.829470157119431e-15,-0.012499999999999995
14.333333333333334,4.385380947269368e-15,-0.012499999999999995
14.375,3.9968028886505635e-15,-0.012499999999999995
14.416666666666668,3.6637359812630166e-15,-0.012499999999999995
14.458333333333334,3.3306690738754696e-15,-0.012499999999999999
14.5,2.9976021664879227e-15,-0.012499999999999999
14.541666666666666,2.7200464103316335e-15,-0.012499999999999995
14.583333333333334,2.4980018054066022e-15,-0.012499999999999999
14.625,2.220446049250313e-15,-0.012499999999999999
14.666666666666666,1.9984014443252818e-15,-0.012499999999999999
14.708333333333332,1.8318679906315083e-15,-0.012499999999999995
14.75,1.7208456881689926e-15,-0.012499999999999994
14.791666666666666,1.6653345369377348e-15,-0.012499999999999994
14.833333333333334,1.609823385706477e-15,-0.01249999999999999
14.875,1.609823385706477e-15,-0.012499999999999989
14.916666666666668,1.609823385706477e-15,-0.012499999999999989
14.958333333333334,1.609823385706477e-15,-0.012499999999999989
15.0,1.609823385706477e-15,-0.012499999999999989
15.041666666666666,1.609823385706477e-15,-0.012499999999999989
15.083333333333334,1.609823385706477e-15,-0.012499999999999989
15.125,1.609823385706477e-15,-0.012499999999999989
15.166666666666666,1.609823385706477e-15,-0.012499999999999989
15.208333333333334,1.609823385706477e-15,-0.012499999999999989
15.25,1.609823385706477e-15,-0.012499999999999989
15.291666666666668,1.609823385706477e-15,-0.012499999999999989
15.333333333333334,1.609823385706477e-15,-0.012499999999999989
15.375000000000002,1.609823385706477e-15,-0.012499999999999989
15.416666666666668,1.609823385706477e-15,-0.012499999999999989
15.458333333333334,1.609823385706477e-15,-0.012499999999999989
15.5,1.609823385706477e-15,-0.012499999999999989
15.541666666666668,1.609823385706477e-15,-0.012499999999999989
15.583333333333334,1.609823385706477e-15,-0.012499999999999989
15.625,1.609823385706477e-15,-0.012499999999999989
15.666666666666666,1.609823385706477e-15,-0.012499999999999989
15.708333333333334,1.609823385706477e-15,-0.012499999999999989
15.75,1.609823385706477e-15,-0.012499999999999989
15.791666666666666,1.609823385706477e-15,-0.012499999999999989
15.833333333333334,1.609823385706477e-15,-0.012499999999999989
15.875,1.609823385706477e-15,-0.012499999999999989
15.916666666666666,1.609823385706477e-15,-0.012499999999999989
15.958333333333332,1.609823385706477e-15,-0.012499999999999989
16.0,1.609823385706477e-15,-0.012499999999999989
16.041666666666664,1.609823385706477e-15,-0.012499999999999989
16.083333333333332,1.609823385706477e-15,-0.012499999999999989
16.125,1.609823385706477e-15,-0.012499999999999989
16.166666666666664,1.609823385706477e-15,-0.012499999999999989
16.208333333333332,1.609823385706477e-15,-0.012499999999999989
16.25,1.609823385706477e-15,-0.012499999999999989
16.291666666666664,1.609823385706477e-15,-0.012499999999999989
16.333333333333332,1.609823385706477e-15,-0.012499999999999989
16.375,1.609823385706477e-15,-0.012499999999999989
16.416666666666668,1.609823385706477e-15,-0.012499999999999989
16.458333333333336,1.609823385706477e-15,-0.012499999999999989
16.5,1.609823385706477e-15,-0.012499999999999989
16.541666666666668,1.609823385706477e-15,-0.012499999999999989
16.583333333333336,1.609823385706477e-15,-0.012499999999999989
16.625,1.609823385706477e-15,-0.012499999999999989
16.666666666666668,1.609823385706477e-15,-0.012499999999999989
16.708333333333336,1.609823385706477e-15,-0.012499999999999989
16.75,1.609823385706477e-15,-0.012499999999999989
16.791666666666668,1.609823385706477e-15,-0.012499999999999989
16.833333333333332,1.609823385706477e-15,-0.012499999999999989
16.875,1.609823385706477e-15,-0.012499999999999989
16.916666666666668,1.609823385706477e-15,-0.012499999999999989
16.958333333333332,1.609823385706477e-15,-0.012499999999999989
17.0,1.609823385706477e-15,-0.012499999999999989
17.041666666666668,1.609823385706477e-15,-0.012499999999999989
17.083333333333332,1.609823385706477e-15,-0.012499999999999989
17.125,1.609823385706477e-15,-0.012499999999999989
17.166666666666664,1.609823385706477e-15,-0.012499999999999989
17.208333333333332,1.609823385706477e-15,-0.012499999999999989
17.25,1.609823385706477e-15,-0.012499999999999989
17.291666666666664,1.609823385706477e-15,-0.012499999999999989
17.333333333333332,1.609823385706477e-15,-0.012499999999999989
17.375,1.609823385706477e-15,-0.012499999999999989
17.416666666666664,1.609823385706477e-15,-0.012499999999999989
17.458333333333332,1.609823385706477e-15,-0.012499999999999989
17.5,1.609823385706477e-15,-0.012499999999999989
17.541666666666664,1.609823385706477e-15,-0.012499999999999989
17.583333333333336,1.609823385706477e-15,-0.012499999999999989
17.625,1.609823385706477e-15,-0.012499999999999989
17.666666666666668,1.609823385706477e-15,-0.012499999999999989
17.708333333333336,1.609823385706477e-15,-0.012499999999999989
17.75,1.609823385706477e-15,-0.012499999999999989
17.791666666666668,1.609823385706477e-15,-0.012499999999999989
17.833333333333336,1.609823385706477e-15,-0.012499999999999989
17.875,1.609823385706477e-15,-0.012499999999999989
17.916666666666668,1.609823385706477e-15,-0.012499999999999989
17.958333333333332,1.609823385706477e-15,-0.012499999999999989
18.0,1.609823385706477e-15,-0.012499999999999989
18.041666666666668,1.609823385706477e-15,-0.012499999999999989
18.083333333333332,1.609823385706477e-15,-0.012499999999999989
18.125,1.609823385706477e-15,-0.012499999999999989
18.166666666666668,1.609823385706477e-15,-0.012499999999999989
18.208333333333332,1.609823385706477e-15,-0.012499999999999989
18.25,1.609823385706477e-15,-0.012499999999999989
18.291666666666668,1.609823385706477e-15,-0.012499999999999989
18.333333333333332,1.609823385706477e-15,-0.012499999999999989
18.375,1.609823385706477e-15,-0.012499999999999989
18.416666666666664,1.609823385706477e-15,-0.012499999999999989
18.458333333333332,1.609823385706477e-15,-0.012499999999999989
18.5,1.609823385706477e-15,-0.012499999999999989
18.541666666666664,1.609823385706477e-15,-0.012499999999999989
18.583333333333332,1.609823385706477e-15,-0.012499999999999989
18.625,1.609823385706477e-15,-0.012499999999999989
18.666666666666664,1.609823385706477e-15,-0.012499999999999989
18.708333333333332,1.609823385706477e-15,-0.012499999999999989
18.75,1.609823385706477e-15,-0.012499999999999989
18.791666666666668,1.609823385706477e-15,-0.012499999999999989
18.833333333333336,1.609823385706477e-15,-0.012499999999999989
18.875,1.609823385706477e-15,-0.012499999999999989
18.916666666666668,1.609823385706477e-15,-0.012499999999999989
18.958333333333336,1.609823385706477e-15,-0.012499999999999989
19.0,1.609823385706477e-15,-0.012499999999999989
19.041666666666668,1.609823385706477e-15,-0.012499999999999989
19.083333333333336,1.609823385706477e-15,-0.012499999999999989
19.125,1.609823385706477e-15,-0.012499999999999989
19.166666666666668,1.609823385706477e-15,-0.012499999999999989
19.208333333333332,1.609823385706477e-15,-0.012499999999999989
19.25,1.609823385706477e-15,-0.012499999999999989
19.291666666666668,1.609823385706477e-15,-0.012499999999999989
19.333333333333332,1.609823385706477e-15,-0.012499999999999989
19.375,1.609823385706477e-15,-0.012499999999999989
19.416666666666668,1.609823385706477e-15,-0.012499999999999989
19.458333333333332,1.609823385706477e-15,-0.012499999999999989
19.5,1.609823385706477e-15,-0.012499999999999989
19.541666666666668,1.609823385706477e-15,-0.012499999999999989
19.583333333333332,1.609823385706477e-15,-0.012499999999999989
19.625,1.609823385706477e-15,-0.012499999999999989
19.666666666666664,1.609823385706477e-15,-0.012499999999999989
19.708333333333332,1.609823385706477e-15,-0.012499999999999989
19.75,1.609823385706477e-15,-0.012499999999999989
19.791666666666664,1.609823385706477e-15,-0.012499999999999989
19.833333333333332,1.609823385706477e-15,-0.012499999999999989
19.875,1.609823385706477e-15,-0.012499999999999989
19.916666666666664,1.609823385706477e-15,-0.012499999999999989
19.958333333333332,1.609823385706477e-15,-0.012499999999999989
20.0,1.609823385706477e-15,-0.012499999999999989
20.041666666666668,1.609823385706477e-15,-0.012499999999999989
20.083333333333336,1.609823385706477e-15,-0.012499999999999989
20.125,1.609823385706477e-15,-0.012499999999999989
20.166666666666668,1.609823385706477e-15,-0.012499999999999989
20.208333333333336,1.609823385706477e-15,-0.012499999999999989
20.25,1.609823385706477e-15,-0.012499999999999989
20.291666666666668,1.609823385706477e-15,-0.012499999999999989
20.333333333333336,1.609823385706477e-15,-0.012499999999999989
20.375,1.609823385706477e-15,-0.012499999999999989
20.416666666666668,1.609823385706477e-15,-0.012499999999999989
20.458333333333332,1.609823385706477e-15,-0.012499999999999989
20.5,1.609823385706477e-15,-0.012499999999999989
20.541666666666668,1.609823385706477e-15,-0.012499999999999989
20.583333333333332,1.609823385706477e-15,-0.012499999999999989
20.625,1.609823385706477e-15,-0.012499999999999989
20.666666666666668,1.609823385706477e-15,-0.012499999999999989
20.708333333333332,1.609823385706477e-15,-0.012499999999999989
20.75,1.609823385706477e-15,-0.012499999999999989
20.791666666666668,1.609823385706477e-15,-0.012499999999999989
20.833333333333332,1.609823385706477e-15,-0.012499999999999989
20.875,1.609823385706477e-15,-0.012499999999999989
20.916666666666664,1.609823385706477e-15,-0.012499999999999989
20.958333333333332,1.609823385706477e-15,-0.012499999999999989
